"papel","cotacao","P/L","P/VP","PSR","div.yield","P/ativo","P/cap.giro","P/EBIT","P/ativ_circ.liq","EV/EBIT","EV/EBITDA","mrg_ebit","mrg.Liq","liq.corr","ROIC","ROE","liq.2meses","patrim.liq","div.brut/patrim","cresc.rec.5a","data"
"VNET3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479,0,9155900000,0,-0.0747,"2020-11-10T13:24:44.539Z"
"VSPT3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0092,0,4759530000,0,0.4746,"2020-11-10T13:24:44.539Z"
"VSPT4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0092,0,4759530000,0,0.4746,"2020-11-10T13:24:44.539Z"
"CFLU4",1000,0,0,0,0,0,0,0,0,0,0,0.0888,0.1072,1.1,0.17679999999999998,0.3215,0,60351000,0.06,0.0814,"2020-11-10T13:24:44.539Z"
"CLAN3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105,0,1012240000,0,-0.6396000000000001,"2020-11-10T13:24:44.539Z"
"CLSC6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22899999999999998,0,1611840000,0,0.0754,"2020-11-10T13:24:44.539Z"
"CSTB3",150,0,0,0,0,0,0,0,0,0,0,0.40850000000000003,0.2898,2.6,0.22399999999999998,0.2011,0,8420670000,0.14,0.3191,"2020-11-10T13:24:44.539Z"
"CSTB4",147.69,0,0,0,0,0,0,0,0,0,0,0.40850000000000003,0.2898,2.6,0.22399999999999998,0.2011,0,8420670000,0.14,0.3191,"2020-11-10T13:24:44.539Z"
"IVTT3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,0,1083050000,0,0.20670000000000002,"2020-11-10T13:24:44.539Z"
"MNSA3",0.42,0,0,0,0,0,0,0,0,0,0,-2.0815,-3.6266000000000003,3.63,-0.135,1.4569999999999999,0,-9105000,-6.52,-0.4111,"2020-11-10T13:24:44.539Z"
"MNSA4",0.47,0,0,0,0,0,0,0,0,0,0,-2.0815,-3.6266000000000003,3.63,-0.135,1.4569999999999999,0,-9105000,-6.52,-0.4111,"2020-11-10T13:24:44.539Z"
"ODER3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1707,0,220989000,0,0.055999999999999994,"2020-11-10T13:24:44.539Z"
"ODER4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1707,0,220989000,0,0.055999999999999994,"2020-11-10T13:24:44.539Z"
"PMET3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040999999999999995,0,-290863000,0,0.3774,"2020-11-10T13:24:44.539Z"
"POPR4",10.17,0,0,0,0,0,0,0,0,0,0,0.0866,0.0565,1.08,0.1525,0.1993,0,545803000,0.82,0.3093,"2020-11-10T13:24:44.539Z"
"PORP4",2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208,0,22399000,0,0.1366,"2020-11-10T13:24:44.539Z"
"STBP3",4.32,-822.86,2.81,4.01,0.0031,1.145,13.49,98.36,-2.67,100.57,21.19,0.0408,-0.0049,2.06,0.013300000000000001,-0.0034000000000000002,26883100,1324970000,0.33,0.036000000000000004,"2020-11-10T13:24:44.539Z"
"PLDN4",486,-553.07,1.08,0.919,0,0.611,1.07,-75.56,3.1,-33.12,-33.12,-0.012199999999999999,-0.0017000000000000001,10.81,-0.0127,-0.002,0,289939000,0.01,0.1026,"2020-11-10T13:24:44.539Z"
"STBP11",14.4,-548.57,1.87,2.673,0,0.763,9,65.57,-1.78,67.79,14.28,0.0408,-0.0049,2.06,0.013300000000000001,-0.0034000000000000002,0,1324970000,0.33,0.036000000000000004,"2020-11-10T13:24:44.539Z"
"LCSA4",35.09,-337.52,-228,79.738,0,125.308,-202.27,-505.8,-96.61,-506.56,-506.56,-0.1577,-0.23629999999999998,0.29,-0.2874,0.6755,0,-377568000,-0.35,63.540699999999994,"2020-11-10T13:24:44.539Z"
"GFSA3",4.16,-329.46,1.03,3.351,0,0.429,1.36,31.14,2.93,33.81,27.04,0.1076,-0.0115,1.76,0.0183,-0.0031,22795500,1175850000,0.57,-0.2438,"2020-11-10T13:24:44.539Z"
"BHGR3",19.1,-272.16,1.1,3.613,0,0.855,-194.45,23.7,-8.56,25.95,14.2,0.1524,-0.0131,0.96,0.0393,-0.004,0,1077600000,0.2,0.20670000000000002,"2020-11-10T13:24:44.539Z"
"MAPT3",50.01,-261.13,-8.06,0,0,59.456,-9191.84,-298.44,-7.1,-298.44,-298.44,0,0,0,-0.2005,0.030899999999999997,0,-5702000,0,0,"2020-11-10T13:24:44.539Z"
"BTOW3",79.69,-254.43,4.68,4.89,0,2.337,6.03,147.32,15.75,137.58,47.03,0.0332,-0.0192,2.49,0.0392,-0.0184,318819000,9535270000,0.53,-0.008,"2020-11-10T13:24:44.539Z"
"MAPT4",43.99,-229.7,-7.09,0,0,52.299,-8085.36,-262.51,-6.24,-262.51,-262.51,0,0,0,-0.2005,0.030899999999999997,12099,-5702000,0,0,"2020-11-10T13:24:44.539Z"
"RJCP3",0.01,-224.7,0.65,0,0,0.619,0,-522.94,0,-523.96,-917.32,0,0,0,0,-0.0029,0,17287200,0,0,"2020-11-10T13:24:44.539Z"
"ABYA3",4.91,-214.8,1.76,2.055,0,0.527,1.98,19.96,-2.75,33.67,33.67,0.10289999999999999,-0.0096,2.09,0.0278,-0.008199999999999999,0,292060000,1.31,0.1641,"2020-11-10T13:24:44.539Z"
"PITI4",1.28,-204.74,0,0,0,0,0,-2637.65,0,-2637.65,111.07,0,0,0,0,0,0,0,0,-0.2963,"2020-11-10T13:24:44.539Z"
"OMGE3",34.84,-181.03,1832.27,9.401,0,770.191,4031.78,36.77,-2282.51,36.79,28.12,0.2557,-0.0453,5.14,26.4444,-10.1213,35332700,3722190,1.24,0.47950000000000004,"2020-11-10T13:24:44.539Z"
"DASA3",55,-133.4,6.83,5.304,0.0067,2.141,17.91,532.88,-5.54,596.83,44.99,0.01,-0.0391,1.66,0.0049,-0.0512,48093,3872410000,1.27,0.1433,"2020-11-10T13:24:44.539Z"
"LCSA3",12.5,-120.23,-81.22,28.405,0,44.638,-72.05,-180.18,-34.41,-180.95,-180.95,-0.1577,-0.23629999999999998,0.29,-0.2874,0.6755,0,-377568000,-0.35,63.540699999999994,"2020-11-10T13:24:44.539Z"
"MAGG3",59.4,-119.98,1.32,0.684,0,0.44,9.32,4.07,-1.55,6.41,5.34,0.16820000000000002,-0.005699999999999999,1.14,0.1405,-0.011000000000000001,0,2246130000,1.03,0.09269999999999999,"2020-11-10T13:24:44.539Z"
"IDVL11",140,-116.08,57.28,0,0,0,0,0,0,0,0,0,0,0,0,-0.49340000000000006,0,251321000,0,0,"2020-11-10T13:24:44.539Z"
"PTNT3",5.05,-111.14,0.99,0.512,0,0.346,3.86,-81.99,-3.57,-120.68,13.48,-0.0062,0.0085,1.24,-0.0055000000000000005,-0.0089,27835.4,246024000,0.95,-0.0033,"2020-11-10T13:24:44.539Z"
"RDNI3",9.93,-101.31,0.72,1.264,0.0009,0.279,1.58,20.92,-1.32,38.72,31.52,0.0604,-0.0092,1.79,0.0144,-0.0070999999999999995,361563,603221000,0.76,-0.0911,"2020-11-10T13:24:44.539Z"
"PTNT4",4.55,-100.13,0.89,0.461,0,0.312,3.47,-73.87,-3.22,-112.57,12.58,-0.0062,0.0085,1.24,-0.0055000000000000005,-0.0089,83577.3,246024000,0.95,-0.0033,"2020-11-10T13:24:44.539Z"
"ANIM3",31.63,-93.7,2.05,2.492,0,0.919,3.93,16.57,-4.66,19.19,11.3,0.15039999999999998,-0.0263,2.96,0.0716,-0.0219,19806800,1656830000,0.8,0.0962,"2020-11-10T13:24:44.539Z"
"BNCA3",70.3,-90.3,2.45,0,0,0,0,0,0,0,0,0,0,0,0,-0.027200000000000002,0,3068150000,0,0.0241,"2020-11-10T13:24:44.539Z"
"CEAB3",14.05,-82.24,1.68,1.02,0.0001,0.666,3.25,81,-3.95,111.89,10.83,0.0126,-0.0124,1.9,0.0111,-0.0204,31046400,2578030000,1.13,0,"2020-11-10T13:24:44.539Z"
"TUPY4",48.21,-77.45,2.74,1.685,0,1.086,3.75,25.34,-20.48,29.34,12.91,0.0665,-0.0218,2.11,0.061900000000000004,-0.0354,0,2536900000,1,0.08560000000000001,"2020-11-10T13:24:44.539Z"
"AMIL3",32.2,-73.28,7.7,1.129,0,2.003,-16.95,136.58,-5.43,138.61,50.13,0.0083,-0.015300000000000001,0.75,0.0222,-0.1051,0,1532980000,1.24,0.2847,"2020-11-10T13:24:44.539Z"
"BRTP3",35.71,-67.26,2.45,1.168,0,0.684,8.98,6.03,-2.4,7.55,7.55,0.1937,-0.0296,1.29,0.1341,-0.0364,0,5302340000,0.91,0.0366,"2020-11-10T13:24:44.539Z"
"BBTG12",3.15,-58.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-11-10T13:24:44.539Z"
"PEFX3",19,-52.04,1.68,0.477,0,0.597,20.34,5.75,-3.18,6.59,0,0.083,-0.0092,1.07,0.1177,-0.032400000000000005,0,396955000,0.31,0.0436,"2020-11-10T13:24:44.539Z"
"PEFX5",19,-52.04,1.68,0.477,0,0.597,20.34,5.75,-3.18,6.59,0,0.083,-0.0092,1.07,0.1177,-0.032400000000000005,0,396955000,0.31,0.0436,"2020-11-10T13:24:44.539Z"
"RCSL4",1.43,-48.38,-1.61,4.647,0,2.644,-9.66,166.81,-1.18,164.7,81.91,0.0279,-0.09630000000000001,0.6,0.017,0.0333,14486500,-67323000,0,3.4764999999999997,"2020-11-10T13:24:44.539Z"
"TOYB4",2.5,-47.96,-5.43,5.256,0,4.405,-6.47,-9.04,-3.83,-9.15,-9.67,-0.5816,-0.1096,0.49,-0.5936,0.1131,0,-13852000,-0.07,-0.2699,"2020-11-10T13:24:44.539Z"
"LPSB3",5.08,-47.11,4.66,5.152,0,2.01,6.59,34.07,-17.44,27.95,14.57,0.1512,-0.0375,2.92,0.0971,-0.099,5586260,160774000,0.03,-0.0322,"2020-11-10T13:24:44.539Z"
"IMBI3",5.01,-46.42,2.81,2659.02,0,0.518,-2.21,-97.12,-0.37,-104.72,-107.45,-27.378800000000002,-138.21200000000002,0.05,-0.0054,-0.0605,0,62544000,0.22,-0.5716,"2020-11-10T13:24:44.539Z"
"CLAN4",3,-44.92,0.47,15.151,0,0.406,-15.5,-82.56,-6.36,-97.43,22.68,-0.18350000000000002,-0.3373,0.73,-0.005,-0.0105,0,1012240000,0.08,-0.6396000000000001,"2020-11-10T13:24:44.539Z"
"TOYB3",2.29,-43.94,-4.97,4.815,0,4.035,-5.93,-8.28,-3.5,-8.39,-8.87,-0.5816,-0.1096,0.49,-0.5936,0.1131,0,-13852000,-0.07,-0.2699,"2020-11-10T13:24:44.539Z"
"EBTP3",10.21,-43.56,1.17,0.548,0,0.353,-502.47,6.42,-0.73,8.46,2.85,0.08529999999999999,-0.0103,0.99,0.0603,-0.0268,0,10782200000,0.39,0.221,"2020-11-10T13:24:44.539Z"
"EBTP4",10,-42.66,1.14,0.537,0,0.346,-492.13,6.29,-0.71,8.33,2.81,0.08529999999999999,-0.0103,0.99,0.0603,-0.0268,0,10782200000,0.39,0.221,"2020-11-10T13:24:44.539Z"
"GLOB4",30.49,-42.02,9.65,1.954,0,1.68,20.28,43.76,-6.49,46.99,25.54,0.0447,-0.04650000000000001,1.17,0.058600000000000006,-0.2296,0,5049000000,1.65,0.0745,"2020-11-10T13:24:44.539Z"
"FBRA4",34.58,-39.57,1.66,0.457,0,0.738,18.94,7.4,-4.43,10.62,10.62,0.061799999999999994,-0.0115,1.11,0.11939999999999999,-0.042,0,213406000,0.77,0.12480000000000001,"2020-11-10T13:24:44.539Z"
"BRTP4",20.81,-39.19,1.43,0.681,0,0.399,5.23,3.51,-1.4,5.03,5.03,0.1937,-0.0296,1.29,0.1341,-0.0364,0,5302340000,0.91,0.0366,"2020-11-10T13:24:44.539Z"
"MOAR3",207.88,-37.37,2.91,2842.34,0.0334,1.696,6.88,-53.03,-102.53,-47.95,-48.79,-53.5938,-77.7176,2.61,-0.050300000000000004,-0.07780000000000001,30594.6,876077000,0.34,-0.2983,"2020-11-10T13:24:44.539Z"
"ITEC3",40.1,-35.12,22.04,2611.69,0,9.216,25.42,-26,-68.91,-24.8,-29.56,-100.447,-74.3588,5.23,-0.6306,-0.6275999999999999,0,20143000,0,-0.7479,"2020-11-10T13:24:44.539Z"
"TUPY3",20.32,-32.64,1.15,0.71,0,0.458,1.58,10.68,-8.63,14.68,6.46,0.0665,-0.0218,2.11,0.061900000000000004,-0.0354,22271300,2536900000,1,0.08560000000000001,"2020-11-10T13:24:44.539Z"
"IMBI4",3.5,-32.43,1.96,1857.6,0,0.362,-1.54,-67.85,-0.26,-75.44,-77.41,-27.378800000000002,-138.21200000000002,0.05,-0.0054,-0.0605,0,62544000,0.22,-0.5716,"2020-11-10T13:24:44.539Z"
"PRTX3",2.77,-32.27,-145.32,297.651,0,1.4,-2.57,-97.11,-1.43,-128.99,37.19,-3.065,-9.2247,0.05,-0.015,4.5037,0,-18917000,-49.85,3.0795999999999997,"2020-11-10T13:24:44.539Z"
"DFVA3",9.9,-31.38,60.69,4.327,0,5.365,29.1,-55.91,-31.47,-58.28,-58.28,-0.0774,-0.1379,1.33,-0.1035,-1.9342,0,1170000,2.84,0.0339,"2020-11-10T13:24:44.539Z"
"ASTA4",25.83,-30.79,1,0.652,0,0.446,2.57,19.9,-3.3,33.2,33.2,0.032799999999999996,-0.0212,1.71,0.0252,-0.0325,0,515672000,0.85,-0.0473,"2020-11-10T13:24:44.539Z"
"MILS3",5.88,-30.03,1.36,2.499,0,1.014,5.14,-43.11,16.52,-41.71,10.43,-0.057999999999999996,-0.0832,2.7,-0.0301,-0.0451,10772900,1093250000,0.22,0.0059,"2020-11-10T13:24:44.539Z"
"VGOR4",5.87,-29.58,7.18,1.229,0,1.468,113.97,27.32,-3.22,34.09,34.09,0.045,-0.045899999999999996,1.04,0.06,-0.2429,0,135178000,1.89,0.04769999999999999,"2020-11-10T13:24:44.539Z"
"CRBM3",90,-28.95,3.26,1.498,0,1.172,2.98,-15.45,16.9,-14.17,-14.17,-0.09699999999999999,-0.0518,2.24,-0.12710000000000002,-0.1128,0,827347000,0.45,-0.0158,"2020-11-10T13:24:44.539Z"
"VVAR3",18.54,-25.55,5.87,1.188,0,1.022,12.33,26.61,-3.94,29.84,16.22,0.0447,-0.04650000000000001,1.17,0.058600000000000006,-0.2296,981843000,5049000000,1.65,0.0745,"2020-11-10T13:24:44.539Z"
"DFVA4",8,-25.35,49.04,3.497,0,4.335,23.51,-45.18,-25.43,-47.55,-47.55,-0.0774,-0.1379,1.33,-0.1035,-1.9342,0,1170000,2.84,0.0339,"2020-11-10T13:24:44.539Z"
"TAMM4",52.73,-22.74,3.8,0.626,0,0.524,-31.11,9.77,-0.96,18.01,9.66,0.0641,-0.022099999999999998,0.95,0.0636,-0.16699999999999998,0,2174310000,4.08,0.09789999999999999,"2020-11-10T13:24:44.539Z"
"TAMM3",52.6,-22.68,3.79,0.625,0,0.523,-31.04,9.74,-0.96,17.98,9.65,0.0641,-0.022099999999999998,0.95,0.0636,-0.16699999999999998,0,2174310000,4.08,0.09789999999999999,"2020-11-10T13:24:44.539Z"
"USIM3",11.95,-22.44,1.1,1.034,0.0033,0.537,2.23,12.7,-7.27,14.84,8.02,0.0814,-0.024399999999999998,2.82,0.0524,-0.049,4395820,13629200000,0.46,0.1509,"2020-11-10T13:24:44.539Z"
"USIM6",11.58,-21.75,1.06,1.002,0.0038,0.521,2.17,12.31,-7.05,14.45,7.81,0.0814,-0.024399999999999998,2.82,0.0524,-0.049,891.85,13629200000,0.46,0.1509,"2020-11-10T13:24:44.539Z"
"HBOR3",10.05,-21.43,1.09,1.158,0,0.303,0.61,-37.41,4.08,-63.18,-79.56,-0.031,-0.0552,3.24,-0.0095,-0.0509,24740200,1233690000,1.24,0.032,"2020-11-10T13:24:44.539Z"
"USIM5",11.38,-21.37,1.05,0.984,0.0038,0.512,2.13,12.1,-6.92,14.24,7.69,0.0814,-0.024399999999999998,2.82,0.0524,-0.049,213089000,13629200000,0.46,0.1509,"2020-11-10T13:24:44.539Z"
"PRNR3",9.43,-20.78,1.67,1.249,0,1.057,2.06,-44.77,3.06,-36.14,24.07,-0.0279,-0.0793,3.56,-0.043,-0.0803,1678230,219095000,0.36,0.0034000000000000002,"2020-11-10T13:24:44.539Z"
"CRBM7",60,-19.3,2.18,0.999,0,0.782,1.99,-10.3,11.26,-9.02,-9.02,-0.09699999999999999,-0.0518,2.24,-0.12710000000000002,-0.1128,0,827347000,0.45,-0.0158,"2020-11-10T13:24:44.539Z"
"WMBY3",25.39,-19.3,2.87,0.836,0,0.182,1.2,8.62,-1.5,25.02,25.02,0.09699999999999999,-0.0705,1.44,0.0239,-0.14859999999999998,0,212439000,6.51,-0.1448,"2020-11-10T13:24:44.539Z"
"DTCY3",6.95,-19.29,7.63,2.844,0,1.794,-9.95,68.7,-3.94,68.78,12.14,0.0414,-0.1474,0.63,0.032799999999999996,-0.3957,15148.2,7092000,0.53,0.0641,"2020-11-10T13:24:44.539Z"
"TDBH4",0.66,-18.63,1.28,0.906,0,0.811,-6.15,8.73,-5.66,10.23,10.23,0.1038,-0.048600000000000004,0.63,0.1048,-0.06849999999999999,0,554115000,0.27,0.3574,"2020-11-10T13:24:44.539Z"
"TANC4",43,-18.54,3.1,0.511,0,0.428,-25.37,7.96,-0.78,16.2,8.69,0.0641,-0.022099999999999998,0.95,0.0636,-0.16699999999999998,0,2174310000,4.08,0.09789999999999999,"2020-11-10T13:24:44.539Z"
"BIOM3",16.8,-17.51,9.4,23.258,0,2.933,20.77,-23.47,-8,-26.42,-30.22,-0.9908,-1.3284,1.78,-0.1551,-0.537,347612,108621000,1.72,8.3236,"2020-11-10T13:24:44.539Z"
"KROT11",40,-16.71,0.6,1.664,0,0.297,2.67,27.55,-0.97,50.67,14.46,0.0604,-0.0989,2.25,0.012199999999999999,-0.036000000000000004,0,17846000000,0.71,0.06509999999999999,"2020-11-10T13:24:44.539Z"
"CCIM3",5.52,-16.44,0.94,0.498,0,0.198,0.53,8.96,-1.09,25.04,38.84,0.0555,-0.030299999999999997,2.58,0.023799999999999998,-0.0575,0,660347000,1.93,0.2998,"2020-11-10T13:24:44.539Z"
"TDBH3",0.56,-15.81,1.08,0.769,0,0.688,-5.22,7.4,-4.8,8.91,8.91,0.1038,-0.048600000000000004,0.63,0.1048,-0.06849999999999999,0,554115000,0.27,0.3574,"2020-11-10T13:24:44.539Z"
"CRDE3",22.28,-15.58,0.44,8.541,0.6486,0.387,2.77,-11.44,4.36,-6.26,-6.27,-0.7463,-0.622,2.82,-0.04190000000000001,-0.0285,8523.27,121435000,0,-0.17079999999999998,"2020-11-10T13:24:44.539Z"
"AALR3",11.08,-15.51,1.11,1.433,0.0079,0.5,-13.41,-538.93,-1.7,-775.94,16.26,-0.0027,-0.0857,0.87,-0.0011,-0.0716,4680980,1179760000,0.76,-0.0397,"2020-11-10T13:24:44.539Z"
"MYPK4",31.79,-15.13,1.27,0.592,0,0.376,8.35,-436.12,-1.37,-769.78,17.66,-0.0014000000000000002,-0.0319,1.12,-0.0011,-0.08410000000000001,0,3839000000,1.4,0.07,"2020-11-10T13:24:44.539Z"
"KROT4",5.12,-14.97,0.54,1.491,0,0.266,2.39,24.68,-0.87,47.8,13.65,0.0604,-0.0989,2.25,0.012199999999999999,-0.036000000000000004,0,17846000000,0.71,0.06509999999999999,"2020-11-10T13:24:44.539Z"
"GBIO33",10.4,-14.97,1.32,1.518,0,0.791,7.57,13.53,17.58,16.06,16.06,0.1121,-0.1014,1.31,0.0712,-0.0883,0,838439000,0.31,-0.08990000000000001,"2020-11-10T13:24:44.539Z"
"COGN3",4.92,-14.39,0.52,1.432,0.0008,0.256,2.3,23.72,-0.84,46.84,13.37,0.0604,-0.0989,2.25,0.012199999999999999,-0.036000000000000004,288006000,17846000000,0.71,0.06509999999999999,"2020-11-10T13:24:44.539Z"
"LECO4",1.46,-13.48,2,0.637,0,0.924,-16.84,-29.69,-3.16,-32.69,-32.69,-0.021400000000000002,-0.0472,0.82,-0.0348,-0.1482,0,105928000,0.2,0.0358,"2020-11-10T13:24:44.539Z"
"SEDU3",23.8,-13.36,15,3.443,0,1.531,57.9,-22.47,-2.67,-28.68,-69.64,-0.1533,-0.25730000000000003,1.09,-0.0815,-1.1229,0,415869000,4.67,0.10869999999999999,"2020-11-10T13:24:44.539Z"
"IGUA3",8.15,-12.52,-1.44,0.568,0,0.564,-0.65,8.22,-0.6,14.8,5.8,0.0691,-0.0453,0.34,0.0761,0.1152,0,-164188000,-1.33,-0.0741,"2020-11-10T13:24:44.539Z"
"FGUI3",12,-12.41,-2.15,16.009,0,25.203,-2.2,-57.76,-2.05,-70.17,-70.17,-0.2772,-1.29,0.04,-0.6074,0.1732,0,-222024000,-0.46,0.0213,"2020-11-10T13:24:44.539Z"
"IGUA6",8.07,-12.4,-1.43,0.562,0,0.558,-0.64,8.14,-0.59,14.72,5.77,0.0691,-0.0453,0.34,0.0761,0.1152,0,-164188000,-1.33,-0.0741,"2020-11-10T13:24:44.539Z"
"IGUA5",7.98,-12.26,-1.41,0.556,0,0.552,-0.64,8.04,-0.59,14.63,5.73,0.0691,-0.0453,0.34,0.0761,0.1152,0,-164188000,-1.33,-0.0741,"2020-11-10T13:24:44.539Z"
"PRVI3",10.54,-11.74,1.61,0.919,0,0.565,-250.86,9.71,-1.48,9.87,6.39,0.0946,-0.0783,0.99,0.061500000000000006,-0.1371,0,525170000,0.1,0.16190000000000002,"2020-11-10T13:24:44.539Z"
"LOGN3",14.4,-11.4,7.48,1.447,0,0.763,2.52,17.42,-1.76,26.26,10.99,0.08310000000000001,-0.12689999999999999,2.85,0.07139999999999999,-0.6556000000000001,13421300,203158000,7.04,0.0462,"2020-11-10T13:24:44.539Z"
"CPNY3",2.35,-11,0.42,0.232,0,0.054,0.2,1.21,-0.13,4.21,4.21,0.1913,-0.021099999999999997,2.26,0.0548,-0.038599999999999995,0,398830000,2.33,0.201,"2020-11-10T13:24:44.539Z"
"BAHI4",86,-9.68,2,1.6,0,0.385,-2.02,503.36,-0.56,506.53,71.19,0.0032,-0.1588,0.36,0.0008,-0.20679999999999998,0,96017000,0.33,0.862,"2020-11-10T13:24:44.539Z"
"BAHI3",84.1,-9.47,1.96,1.565,0,0.376,-1.98,492.24,-0.55,495.41,69.63,0.0032,-0.1588,0.36,0.0008,-0.20679999999999998,136328,96017000,0.33,0.862,"2020-11-10T13:24:44.539Z"
"BIOM4",8.68,-9.05,4.86,12.016,0,1.516,10.73,-12.13,-4.13,-15.07,-17.24,-0.9908,-1.3284,1.78,-0.1551,-0.537,0,108621000,1.72,8.3236,"2020-11-10T13:24:44.539Z"
"TERI3",64.28,-8.83,0.29,0.107,0,0.081,7.9,7.2,-0.26,39.56,39.56,0.0149,-0.0191,1.03,0.0125,-0.0327,0,3641000000,1.43,0.0794,"2020-11-10T13:24:44.539Z"
"BKBR3",11.78,-8.73,1.86,1.185,0.0043,0.77,-118.5,-9.99,-2.09,-11.72,59.36,-0.11869999999999999,-0.13570000000000002,0.97,-0.0943,-0.2125,16422300,1448070000,0.65,0.0263,"2020-11-10T13:24:44.539Z"
"KLBN3",4.75,-8.19,10.16,2.394,0.0087,0.735,2.89,10.64,-1.29,19.14,9.61,0.225,-0.2803,3.9,0.09359999999999999,-1.2394,1835580,2594900000,11.13,0.13570000000000002,"2020-11-10T13:24:44.539Z"
"KLBN11",23.54,-8.12,10.07,2.373,0.0088,0.729,2.87,10.55,-1.28,19.05,9.56,0.225,-0.2803,3.9,0.09359999999999999,-1.2394,127318000,2594900000,11.13,0.13570000000000002,"2020-11-10T13:24:44.539Z"
"SEMP3",16.86,-8.12,1.36,15.081,0,1.201,15.67,-4.42,15.67,-4.07,-4.07,-3.4098,-1.8581999999999999,1.64,-0.30210000000000004,-0.1681,0,118441000,0,-0.10369999999999999,"2020-11-10T13:24:44.539Z"
"KLBN4",4.69,-8.09,10.03,2.364,0.0088,0.726,2.85,10.51,-1.28,19.01,9.54,0.225,-0.2803,3.9,0.09359999999999999,-1.2394,7190060,2594900000,11.13,0.13570000000000002,"2020-11-10T13:24:44.539Z"
"SZPQ4",6.64,-7.85,2.2,0.855,0,0.744,2.62,-20.31,-3.17,-22.77,-22.77,-0.0421,-0.10890000000000001,2.97,-0.0377,-0.28,0,684467000,0.3,-0.11710000000000001,"2020-11-10T13:24:44.539Z"
"MEDI3",11.55,-7.52,1.89,0.374,0,0.824,-10.02,-9.11,-3.31,-6.61,-6.61,-0.041100000000000005,-0.049800000000000004,0.79,-0.12300000000000001,-0.25129999999999997,0,426164000,0.02,0.13019999999999998,"2020-11-10T13:24:44.539Z"
"BAHI5",65,-7.32,1.51,1.209,0,0.291,-1.53,380.45,-0.42,383.62,53.92,0.0032,-0.1588,0.36,0.0008,-0.20679999999999998,0,96017000,0.33,0.862,"2020-11-10T13:24:44.539Z"
"MYPK3",14.61,-6.95,0.59,0.272,0.0455,0.173,3.84,-200.43,-0.63,-534.09,12.25,-0.0014000000000000002,-0.0319,1.12,-0.0011,-0.08410000000000001,32118000,3839000000,1.4,0.07,"2020-11-10T13:24:44.539Z"
"PINE4",2.19,-6.95,0.38,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552,536316,845022000,0,-0.0508,"2020-11-10T13:24:44.539Z"
"VVAR11",14.58,-6.7,1.54,0.312,0,0.268,3.23,6.97,-1.03,10.21,5.55,0.0447,-0.04650000000000001,1.17,0.058600000000000006,-0.2296,0,5049000000,1.65,0.0745,"2020-11-10T13:24:44.539Z"
"VVAR4",4.84,-6.67,1.53,0.31,0,0.267,3.22,6.95,-1.03,10.18,5.53,0.0447,-0.04650000000000001,1.17,0.058600000000000006,-0.2296,0,5049000000,1.65,0.0745,"2020-11-10T13:24:44.539Z"
"PETR3",21.9,-6.4,1.15,1.059,0.02,0.296,26.12,3.24,-0.51,7.47,4.28,0.3271,-0.1693,1.08,0.10189999999999999,-0.1801,400747000,247736000000,1.81,-0.0045000000000000005,"2020-11-10T13:24:44.539Z"
"PETR4",21.61,-6.32,1.14,1.045,0.0287,0.292,25.77,3.2,-0.5,7.43,4.25,0.3271,-0.1693,1.08,0.10189999999999999,-0.1801,1339760000,247736000000,1.81,-0.0045000000000000005,"2020-11-10T13:24:44.539Z"
"TASA4",8.3,-6.04,-2.01,0.598,0,0.602,6.34,4.51,-0.95,9.42,8.41,0.1324,-0.0989,1.17,0.1605,0.3325,18284700,-367967000,-2.47,0.083,"2020-11-10T13:24:44.539Z"
"AHEB6",25.63,-5.94,23.89,1.692,0,0.89,-7.13,-5.94,-1.05,-5.63,-5.63,-0.2847,-0.2847,0.47,-0.1643,-4.0201,373.73,9165000,0,-0.1331,"2020-11-10T13:24:44.539Z"
"AHEB3",24.97,-5.79,23.28,1.648,0,0.867,-6.95,-5.79,-1.02,-5.48,-5.48,-0.2847,-0.2847,0.47,-0.1643,-4.0201,20650.8,9165000,0,-0.1331,"2020-11-10T13:24:44.539Z"
"TASA3",7.95,-5.79,-1.92,0.573,0,0.576,6.07,4.32,-0.91,9.23,8.24,0.1324,-0.0989,1.17,0.1605,0.3325,1278440,-367967000,-2.47,0.083,"2020-11-10T13:24:44.539Z"
"MSPA3",48,-5.65,0.36,2.894,0,0.217,5.14,-6.62,-0.66,-7.3,-11.08,-0.4374,-0.512,2.47,-0.034,-0.0639,1235.44,851946000,0.08,-0.2797,"2020-11-10T13:24:44.539Z"
